$ZQDM,$SC,$ZQDM1,$SC1,JZRQ,DWJZ,ZXFE,FEBH,ZFEBH,YFEBH,YZGM,YYGM,ZXSSDW
159385,0,931529,62,20260318,1.4946,85002500.00,0.00,0.00,-14000000.00,130308832.50,154047890.00,200.00
159386,0,000510,1,20260318,1.2972,105869500.00,0.00,-9000000.00,-48000000.00,151857479.00,203107740.00,300.00
159387,0,399266,0,20260318,1.7195,789594800.00,-65000000.00,-103000000.00,-40000000.00,1565611279.20,1402844806.80,100.00
159388,0,970070,102,20260318,0.8945,858736900.00,-42000000.00,-8000000.00,6000000.00,785263631.40,793898053.90,200.00
159389,0,931529,62,20260318,1.4878,141093300.00,0.00,0.00,-20000000.00,215308375.80,250338988.20,100.00
159390,0,930050,62,20260318,1.2208,167768700.00,-6000000.00,-36000000.00,-52500000.00,250024194.90,269829157.50,150.00
159391,0,399373,0,20260318,1.1275,124076300.00,-1000000.00,-3000000.00,-7000000.00,143087913.80,146674379.70,100.00
159392,0,980076,102,20260318,1.2432,184285500.00,-500000.00,6000000.00,8500000.00,234980289.00,230806361.50,50.00
159393,0,000300,1,20260318,4.8392,58246300.00,-900000.00,-900000.00,-5400000.00,288574797.70,310848529.20,90.00
159399,0,FCFQCD,12,20260318,1.1785,4384194800.00,83000000.00,264000000.00,69000000.00,5059599214.40,5139397006.80,100.00
512000,1,399975,0,20260318,0.5323,71193635400.00,88800000.00,32400000.00,1268400000.00,38142422174.40,39158131824.00,60.00
512010,1,000913,1,20260318,0.3705,47435694900.00,203000000.00,482000000.00,1160000000.00,17513728197.70,17631039756.90,100.00
512020,1,000510,1,20260318,1.2909,1190012700.00,3000000.00,0.00,-168000000.00,1564866700.50,1787144713.20,300.00
512030,1,930050,62,20260318,1.0991,40240000.00,0.00,0.00,-1000000.00,44787120.00,46353760.00,100.00
512040,1,931052,62,20260318,1.2650,2654715900.00,12000000.00,293000000.00,460000000.00,3030081499.70,2745589590.90,100.00
512050,1,000510,1,20260318,1.2208,27058992200.00,-903000000.00,-402000000.00,-3108000000.00,34188935289.00,37497571304.60,300.00
512060,1,000903,1,20260318,1.2052,12928000.00,0.00,0.00,0.00,15720448.00,15785088.00,200.00
512070,1,H30035,62,20260318,0.8458,20544479700.00,15000000.00,-261000000.00,-1159000000.00,17643046785.60,19294393453.30,100.00
512080,1,000510,1,20260318,1.3116,599186100.00,0.00,0.00,-102000000.00,799913443.50,936784629.60,300.00
512090,1,716567,62,20260318,1.9652,323592300.00,-6000000.00,4000000.00,2000000.00,636627861.60,639325492.40,200.00
512100,1,000852,1,20260318,3.2415,7509217600.00,100000000.00,34000000.00,-2510000000.00,25012078089.60,33283840867.20,200.00
512120,1,000814,1,20260318,0.4489,831241900.00,0.00,-8000000.00,-8000000.00,374301887.40,384372790.20,100.00
512130,1,932365,62,20260318,1.3554,19895000.00,-1000000.00,1000000.00,2000000.00,26396315.00,23925615.00,100.00
512150,1,F_XIN9,12,20260318,1.8729,30073400.00,-1000000.00,-3000000.00,-4000000.00,61417303.80,63138010.20,100.00
512160,1,716567,62,20260318,1.5035,135777800.00,0.00,0.00,-2000000.00,207196922.80,209697811.60,200.00
512170,1,399989,0,20260318,0.3384,82342820500.00,179000000.00,1179000000.00,3866000000.00,27839190431.50,27702317636.50,100.00
512180,1,716567,62,20260318,1.7109,52048000.00,0.00,0.00,-2000000.00,90355328.00,93665184.00,200.00
512190,1,930758,62,20260318,2.7891,107018400.00,700000.00,4200000.00,15400000.00,294266260.80,268441912.00,70.00
512200,1,931775,62,20260318,1.4646,4817097900.00,5250000.00,37000000.00,11500000.00,7036304108.80,7381398374.40,25.00
512220,1,H30318,62,20260318,2.9558,179967600.00,0.00,-4500000.00,-12000000.00,549713448.00,583773471.60,150.00
512240,1,930050,62,20260318,1.1498,20186000.00,1500000.00,3000000.00,9000000.00,19815458.00,12897458.00,150.00
512250,1,930050,62,20260318,1.2137,353600100.00,0.00,-9000000.00,-24000000.00,442734722.10,461049722.10,150.00
512260,1,930782,62,20260318,1.9789,26097700.00,0.00,0.00,-800000.00,53552480.40,55140285.00,80.00
512290,1,930726,62,20260318,0.9667,3895820700.00,12000000.00,23000000.00,196000000.00,3745017616.90,3710920162.10,100.00
512330,1,000858,1,20260318,1.5694,401688000.00,0.00,0.00,1500000.00,638683920.00,656308320.00,150.00
512360,1,704843,62,20260318,1.8054,30337700.00,0.00,0.00,0.00,55669679.50,55639341.80,300.00
512370,1,000510,1,20260318,1.1674,47313000.00,0.00,-3000000.00,-3000000.00,59771844.00,59469966.00,300.00
512380,1,718711,12,20260318,1.6204,75805600.00,0.00,0.00,-6000000.00,124624406.40,134324795.20,300.00
512390,1,707918,12,20260318,1.2425,18682000.00,0.00,-3000000.00,-72000000.00,27319320.00,113352500.00,300.00
512400,1,000819,1,20260318,2.0744,15559039000.00,-205500000.00,-1481000000.00,-1121000000.00,38697928569.00,37696888140.00,50.00
512480,1,H30184,62,20260318,1.5695,13607003600.00,-244000000.00,38000000.00,44000000.00,21398318677.20,22528148979.60,200.00
512500,1,000905,1,20260318,4.5202,3251208800.00,-41600000.00,-132000000.00,-402400000.00,15846950019.20,17131771663.20,80.00
512510,1,000905,1,20260318,2.3659,469429800.00,-7500000.00,-10500000.00,-13500000.00,1175348080.20,1183660939.80,150.00
512520,1,716567,62,20260318,1.4593,48056400.00,0.00,0.00,-3000000.00,71123472.00,75767697.60,300.00
512530,1,000821,62,20260318,1.6500,98502000.00,2000000.00,3000000.00,0.00,157196292.00,157701702.00,100.00
512550,1,F_XIN9,12,20260318,1.7751,133906000.00,0.00,-3000000.00,-8000000.00,241639090.00,249328842.00,100.00
512560,1,399967,0,20260318,0.8663,922127000.00,-2000000.00,34000000.00,86000000.00,818853094.00,775925856.00,100.00
512570,1,399975,0,20260318,1.1181,2238806100.00,10000000.00,19000000.00,74000000.00,2499501668.60,2545811973.60,100.00
512580,1,000827,1,20260318,1.3885,940471700.00,-4800000.00,-4800000.00,-29400000.00,1348902715.90,1307387051.60,60.00
513690,1,HZ5361,27,20260318,1.1895,4594479900.00,0.00,16500000.00,-33000000.00,5429484161.40,5465053761.90,150.00
513700,1,930975,62,20260318,0.6217,1181846000.00,0.00,-6000000.00,-81000000.00,731713136.00,833478360.00,100.00
513720,1,931637,62,20260318,0.8622,159859000.00,0.00,-5000000.00,0.00,140295009.00,144192818.00,100.00
513730,1,ASIATECP,12,20260317,1.1838,889355000.00,0.00,4000000.00,13000000.00,1088986650.00,1155912245.00,100.00
513750,1,931024,62,20260318,1.6467,19713838000.00,-125000000.00,-644000000.00,-1491000000.00,33468285672.00,37214490690.00,50.00
513770,1,931637,62,20260318,0.4656,25383137900.00,-175000000.00,-502000000.00,-1305000000.00,11855393158.20,13023811295.20,100.00
513780,1,931250,62,20260318,1.5601,1763157000.00,0.00,0.00,3000000.00,2709972309.00,2897218422.00,50.00
513800,1,TPX,12,20260318,1.7288,1009844400.00,4000000.00,14000000.00,36000000.00,1755673677.20,1794795229.20,40.00
513810,1,H11153,62,20260318,1.7202,39992000.00,0.00,-4000000.00,-3000000.00,74302488.00,75150016.00,100.00
513820,1,930914,62,20260318,1.2842,2716669000.00,-70000000.00,-190500000.00,-696500000.00,3732804996.00,4399574841.00,50.00
513830,1,930914,62,20260318,1.2327,81311000.00,0.00,0.00,-17500000.00,100663018.00,122426829.00,50.00
513850,1,750108,12,20260317,1.5155,1134892600.00,1000000.00,5000000.00,16000000.00,1773931382.00,1796941515.60,100.00
513860,1,931573,62,20260318,0.6682,5887470600.00,-25000000.00,-123000000.00,-231000000.00,3936858243.00,4209507772.80,100.00
513870,1,NDX,12,20260317,1.6256,1232671000.00,0.00,0.00,9000000.00,2075817964.00,2086359055.00,100.00
513880,1,N225,12,20260318,1.7317,1239970000.00,500000.00,2500000.00,8000000.00,2228683470.00,2371542250.00,50.00
513890,1,HZ5017,27,20260318,0.9979,945128000.00,0.00,0.00,27000000.00,931896208.00,948426224.00,100.00
513900,1,CES100,62,20260318,1.0464,95978000.00,0.00,0.00,4000000.00,100392988.00,99796130.00,100.00
513910,1,931233,62,20260318,1.6685,2922276000.00,-47000000.00,-68000000.00,-186000000.00,4990770644.00,5228120232.00,100.00
513920,1,HZ5492,27,20260318,1.7133,3836731000.00,-65000000.00,-93000000.00,-155500000.00,6766996782.00,6934505247.00,50.00
513930,1,HZ5366,27,20260318,1.0140,224908000.00,224908000.00,0.00,0.00,226932172.00,226932172.00,50.00
513950,1,HZ5339,27,20260318,1.4180,2319619000.00,-1000000.00,-4500000.00,-56500000.00,3335110765.00,3469133740.00,50.00
513970,1,HZ5314,27,20260318,0.9423,3092041000.00,-20000000.00,-97000000.00,-272000000.00,3004076622.00,3394317369.00,100.00
513980,1,931573,62,20260318,0.6674,30688204000.00,-200000000.00,-650000000.00,-1412000000.00,20495185416.00,22084940352.00,100.00
513990,1,H50069,62,20260318,1.1674,57000000.00,0.00,0.00,2000000.00,66177000.00,66385000.00,100.00
515000,1,931087,62,20260318,1.0278,3088579300.00,-22000000.00,26000000.00,-18000000.00,3120768306.70,3268121423.60,200.00
515010,1,399975,0,20260318,1.2765,1380271600.00,0.00,4000000.00,11000000.00,1772637820.80,1838931758.80,50.00
515020,1,399986,0,20260318,1.7034,499845300.00,3500000.00,-1500000.00,-11000000.00,837747996.30,843916435.60,50.00
515030,1,399976,0,20260318,1.8521,2041384000.00,2000000.00,30000000.00,-75000000.00,3849788976.00,4008431296.00,100.00
515050,1,931079,62,20260318,2.4342,3315068500.00,-14000000.00,42000000.00,0.00,8022290893.50,7906438372.50,200.00
515060,1,931775,62,20260318,0.6989,959478100.00,16000000.00,10000000.00,54000000.00,666533626.20,664620925.40,100.00
515070,1,930713,62,20260318,1.9654,5485970200.00,-58500000.00,-13500000.00,-1500000.00,10850454704.60,11128589565.60,150.00
515080,1,000922,62,20260318,1.6282,5178148900.00,102000000.00,478000000.00,223000000.00,7821047769.60,8027341218.00,100.00
515090,1,931268,62,20260318,1.3658,6801700.00,0.00,0.00,2000000.00,9284320.50,6578329.00,100.00
515100,1,930955,62,20260318,1.4813,4118441500.00,32500000.00,241500000.00,76500000.00,5753381186.00,5897192648.50,50.00
515110,1,000859,62,20260318,1.8261,238295000.00,1000000.00,4000000.00,16000000.00,444926205.00,397463460.00,100.00
515120,1,931152,62,20260318,0.6088,14418993600.00,71000000.00,116000000.00,195000000.00,8653311128.00,8833100025.60,100.00
515130,1,000300,1,20260318,1.5277,73463200.00,0.00,3000000.00,3000000.00,108583791.20,108724717.60,300.00
515150,1,000859,62,20260318,1.7299,555703200.00,-2000000.00,1000000.00,10000000.00,999020463.20,924421220.80,100.00
515160,1,716567,62,20260318,1.6017,277955100.00,0.00,-2000000.00,-2000000.00,453807217.10,456046857.90,200.00
515170,1,000815,62,20260318,0.5322,9513257900.00,-54000000.00,-39000000.00,-69000000.00,5024487655.40,5193583781.80,150.00
515180,1,000922,62,20260318,1.4545,8357637000.00,81000000.00,238000000.00,367000000.00,11952105664.00,11458573458.00,100.00
515190,1,000905,1,20260318,1.6843,355466100.00,0.00,2000000.00,-24000000.00,616798344.50,661029946.20,200.00
515200,1,931159,62,20260318,2.1969,47943200.00,0.00,-1000000.00,-2000000.00,108751790.40,112921575.20,100.00
515210,1,930606,62,20260318,1.5269,2464226100.00,-47000000.00,-189000000.00,-254000000.00,4213323046.80,4196941098.40,50.00
515220,1,399998,0,20260318,1.2505,7719676900.00,60000000.00,87000000.00,-195500000.00,9678234309.20,9339908742.00,50.00
515230,1,H30202,62,20260318,0.8772,5786690900.00,17000000.00,160000000.00,-700000000.00,5080901882.70,5980729009.80,100.00
515250,1,930721,62,20260318,1.1217,533944500.00,0.00,-19000000.00,-56000000.00,633674397.00,709113289.00,100.00
515260,1,931461,62,20260318,0.6707,792568400.00,-6000000.00,-22000000.00,-42000000.00,553091943.60,575852196.00,200.00
515290,1,399986,0,20260318,1.4373,3458272900.00,-30000000.00,-60900000.00,-84600000.00,4962033789.00,4938764822.60,30.00
515300,1,930740,62,20260318,1.3563,3828175200.00,205500000.00,206500000.00,483500000.00,4939964972.80,4378179836.80,50.00
515310,1,000300,1,20260318,1.3891,223611200.00,0.00,10500000.00,7000000.00,298568791.20,304338736.00,350.00
515320,1,931461,62,20260318,1.2237,86309000.00,0.00,-1000000.00,-7000000.00,108001233.00,117382722.00,100.00
515330,1,000300,1,20260318,1.3384,6134709500.00,0.00,0.00,3000000.00,8287992534.50,8296202953.50,300.00
515350,1,000300,1,20260318,6.2311,12599200.00,0.00,0.00,0.00,79110376.80,79248968.00,90.00
515360,1,000300,1,20260318,6.5958,37279300.00,0.00,0.00,-500000.00,248541093.10,251723475.90,50.00
515370,1,931151,62,20260318,1.0655,1325713000.00,0.00,-2000000.00,-56000000.00,1495004838.00,1457707215.00,200.00
515380,1,000300,1,20260318,5.3794,660699800.00,0.00,-900000.00,-12600000.00,3590502114.60,3654671314.40,90.00
515390,1,000300,1,20260318,1.3538,378683000.00,4000000.00,8000000.00,8000000.00,505982295.00,506723661.00,400.00
515400,1,930902,62,20260318,1.0233,1649631400.00,-21000000.00,-58000000.00,-63000000.00,1798135864.20,1808538758.40,100.00
515450,1,SPCLLHCT,12,20260318,1.4567,10965835000.00,69000000.00,41500000.00,286000000.00,15796588410.00,15122646360.00,50.00
515460,1,932315,62,20260318,0.9931,414091000.00,-3000000.00,-41000000.00,-41000000.00,455091000.00,455091000.00,100.00
515530,1,000905,1,20260318,4.4013,12242700.00,0.00,0.00,-1600000.00,55826712.00,63122712.00,80.00
515550,1,000905,1,20260318,1.7944,13345700.00,0.00,2000000.00,3000000.00,21103002.00,19346459.00,100.00
515560,1,399975,0,20260318,1.0208,194883300.00,0.00,0.00,4000000.00,200534915.70,204626897.60,100.00
515580,1,931187,62,20260318,1.3147,398031400.00,0.00,-4000000.00,-14000000.00,543546452.80,554594264.40,200.00
515590,1,000982,1,20260318,1.9843,38113700.00,0.00,0.00,0.00,78094971.30,78056857.60,200.00
515600,1,000861,62,20260318,1.7696,1089797400.00,-1000000.00,-2000000.00,-1000000.00,2016549797.80,1920894221.40,100.00
515630,1,399966,0,20260318,1.3351,690717700.00,5000000.00,47500000.00,22500000.00,863841371.10,937509433.10,50.00
515650,1,931139,62,20260318,1.1607,3113184000.00,-2000000.00,-28000000.00,-34000000.00,3596655680.00,3663322176.00,200.00
515660,1,000300,1,20260318,5.7786,572194200.00,0.00,900000.00,0.00,3326074832.40,3349052652.60,90.00
515680,1,000861,62,20260318,1.7769,1120264700.00,0.00,0.00,0.00,2075850489.10,1979507724.90,100.00
515700,1,930997,62,20260318,2.4765,747510200.00,0.00,4000000.00,-23000000.00,1901155581.40,1954784377.40,100.00
515710,1,000815,62,20260318,0.5676,2549599800.00,-9000000.00,-54000000.00,-1500000.00,1460619487.80,1469433484.80,150.00
515720,1,930986,62,20260318,0.8614,443611000.00,-2000000.00,20000000.00,5000000.00,374048513.00,398258788.00,100.00
515730,1,931241,62,20260318,1.0127,40892000.00,0.00,-2000000.00,-4000000.00,43792732.00,47675304.00,100.00
159500,0,000905,1,20260318,1.1802,179738800.00,-2800000.00,5600000.00,28000000.00,212797613.60,185273074.80,280.00
159501,0,NDX,12,20260317,1.6023,6231986500.00,1000000.00,5000000.00,28000000.00,10374159509.00,10528165090.50,100.00
159502,0,SPSIBI,12,20260317,1.2663,1442323000.00,0.00,-2000000.00,-69000000.00,1861732347.00,1954140639.00,100.00
159505,0,399303,0,20260318,1.6183,17104700.00,0.00,0.00,2000000.00,28599058.40,25134220.80,100.00
159506,0,HZ5353,27,20260318,1.3313,2293536900.00,0.00,46000000.00,-5000000.00,2966748708.00,3245534102.80,100.00
159507,0,399389,0,20260318,2.1895,84943600.00,0.00,3000000.00,13000000.00,185602254.00,158275920.00,100.00
159508,0,399441,0,20260318,0.7829,57431500.00,0.00,-600000.00,600000.00,45554727.50,45919852.00,60.00
159509,0,NDXTMC,12,20260317,1.7849,6576564100.00,1000000.00,5000000.00,16000000.00,13550565174.20,13659094456.20,100.00
159510,0,931586,62,20260318,1.3019,61128300.00,0.00,-1000000.00,-2000000.00,81325944.70,81561763.60,100.00
159511,0,000936,62,20260318,2.0328,102444500.00,0.00,2500000.00,-1000000.00,207085004.00,212888781.00,50.00
159512,0,931008,62,20260318,1.3926,53264800.00,0.00,0.00,0.00,74623984.80,76754576.80,200.00
159513,0,NDX,12,20260317,1.4327,4040549100.00,1000000.00,5000000.00,16000000.00,5984719315.30,6012676355.40,100.00
159515,0,000824,62,20260318,1.2049,37286600.00,0.00,-1200000.00,-2400000.00,46722732.40,46988934.40,30.00
159516,0,931743,62,20260318,1.7097,11882589900.00,-306000000.00,-461000000.00,10000000.00,21490190015.90,21881183185.70,100.00
159517,0,000906,1,20260318,1.3621,11742600.00,0.00,0.00,0.00,16310471.40,16263501.00,300.00
159518,0,SPSIOPTR,12,20260317,1.1608,1571325300.00,10000000.00,50000000.00,115000000.00,1725182890.20,1603414155.30,100.00
159519,0,H11153,62,20260318,1.7471,69157800.00,0.00,-2000000.00,1000000.00,122604889.40,120707463.80,100.00
159520,0,931068,62,20260318,1.0156,164177600.00,-1000000.00,-1000000.00,-3000000.00,166664198.40,172861638.40,100.00
159521,0,399303,0,20260318,1.3442,18274400.00,0.00,0.00,3000000.00,25419690.40,21261964.80,300.00
159523,0,931589,62,20260318,1.2829,64517300.00,-1000000.00,-3000000.00,-13000000.00,87772490.00,102322836.00,100.00
159525,0,H30269,62,20260318,1.1240,426243700.00,4500000.00,7500000.00,27500000.00,467736712.90,437023095.20,50.00
159526,0,H30590,62,20260318,1.4530,780962900.00,-4500000.00,-25500000.00,-16500000.00,1217758979.00,1253611678.80,150.00
159527,0,930851,62,20260318,2.2514,126100400.00,0.00,0.00,2000000.00,290030920.00,287416526.40,200.00
159528,0,399974,0,20260318,1.2466,11320700.00,0.00,0.00,0.00,14501816.70,14467854.60,200.00
159529,0,SP5CSSUP,12,20260317,1.2813,688536700.00,0.00,0.00,0.00,919885031.20,943983815.70,100.00
159530,0,980022,102,20260318,1.4495,10490613100.00,-19000000.00,-150000000.00,-698000000.00,16014122715.50,17812272055.20,100.00
159531,0,932000,62,20260318,1.5038,632608400.00,16000000.00,44000000.00,-8000000.00,911754411.60,985896327.60,400.00
159532,0,932000,62,20260318,1.7078,93564700.00,0.00,4000000.00,8000000.00,157723436.70,149139272.10,200.00
159533,0,932000,62,20260318,1.9926,11458700.00,0.00,1000000.00,3000000.00,21388041.50,17306500.20,100.00
159535,0,932000,62,20260318,1.5342,13981000.00,3000000.00,3000000.00,3000000.00,17382923.00,17240170.00,300.00
159536,0,932000,62,20260318,1.5154,49261500.00,-4000000.00,-6000000.00,12000000.00,86373724.50,58165201.50,200.00
159537,0,CN5075,102,20260318,1.6454,65642600.00,0.00,0.00,-6000000.00,108375932.60,123153629.40,200.00
159538,0,CN5075,102,20260318,1.6554,40304400.00,0.00,-10000000.00,-10000000.00,83454999.60,86926003.20,200.00
159539,0,CN5075,102,20260318,1.6311,50565100.00,-2000000.00,-2000000.00,-2000000.00,86049068.70,89676060.60,200.00
159540,0,CN5075,102,20260318,1.7322,92505100.00,-1000000.00,-1000000.00,-8000000.00,162418358.70,181813725.90,100.00
159541,0,399102,0,20260318,1.5908,81093300.00,0.00,0.00,-4500000.00,130803492.90,137120466.60,150.00
159542,0,931752,62,20260318,1.4935,21592800.00,-500000.00,-500000.00,9000000.00,35679872.00,21080347.20,50.00
159543,0,399303,0,20260318,1.4707,46196500.00,0.00,0.00,0.00,70172483.50,71004020.50,400.00
159545,0,HZ5339,27,20260318,1.4734,5060203600.00,0.00,-101400000.00,-393600000.00,7695950967.60,8317050490.00,60.00
159546,0,932087,62,20260318,1.9634,153309200.00,0.00,2000000.00,26000000.00,297171268.80,261875024.40,200.00
159547,0,H30269,62,20260318,1.2424,815286000.00,11500000.00,47000000.00,91000000.00,950369782.00,877110346.00,50.00
159549,0,930955,62,20260318,1.2452,4420523800.00,9000000.00,8000000.00,4000000.00,5480354559.60,5410241655.00,100.00
159550,0,930625,62,20260318,0.9804,170228700.00,-700000.00,0.00,12600000.00,168356184.30,163145704.50,70.00
159551,0,H30590,62,20260318,1.2845,336920900.00,-5000000.00,-15000000.00,-38000000.00,469814401.50,521140051.00,100.00
159552,0,932000,62,20260318,2.1714,382790300.00,-1500000.00,-9000000.00,7500000.00,876043110.80,846654916.80,150.00
159553,0,932000,62,20260318,2.0030,20326700.00,0.00,-1000000.00,-1000000.00,43506468.00,43314527.70,100.00
159555,0,932000,62,20260318,1.7722,37462700.00,0.00,0.00,0.00,68182114.00,67732561.60,300.00
159556,0,932000,62,20260318,1.3205,15556000.00,0.00,0.00,0.00,21078380.00,20938376.00,300.00
159557,0,HZ5313,27,20260318,1.4790,130894900.00,0.00,0.00,-2000000.00,192153713.20,209708152.20,100.00
159558,0,931743,62,20260318,2.0035,2524854600.00,-23000000.00,-92000000.00,131000000.00,5341000238.60,5170725936.00,100.00
159559,0,980022,102,20260318,1.3018,2174576600.00,4000000.00,-7000000.00,-194000000.00,2949491563.20,3387064538.00,100.00
159560,0,H30007,62,20260318,1.7767,197916400.00,0.00,0.00,-6000000.00,351499526.40,380711918.80,150.00
159561,0,GDAXI,12,20260317,1.2665,1542499400.00,1000000.00,5000000.00,16000000.00,2046411701.40,2214950629.40,100.00
159562,0,931238,62,20260318,2.5726,2713130500.00,-16000000.00,-66000000.00,-19000000.00,7731541051.00,7748322098.00,100.00
159563,0,399102,0,20260318,1.8533,19360700.00,0.00,-2000000.00,-6000000.00,40222198.10,47424509.00,200.00
159565,0,931230,62,20260318,1.5288,178627200.00,0.00,0.00,-12000000.00,284195875.20,316822406.40,100.00
159566,0,980027,102,20260318,2.2740,2692739700.00,-47000000.00,416000000.00,510000000.00,5398149828.70,4749641587.20,100.00
159567,0,987018,102,20260318,0.7502,10112729700.00,-21000000.00,39000000.00,-19000000.00,7424338788.90,7852090517.50,100.00
159568,0,931637,62,20260318,1.4863,339857900.00,0.00,-12000000.00,7000000.00,515471823.50,519258324.00,100.00
159569,0,987016,102,20260318,1.4995,323147200.00,0.00,1000000.00,-8000000.00,480321475.20,478507704.00,100.00
159570,0,987018,102,20260318,1.5498,14974597100.00,-2000000.00,-37000000.00,-579000000.00,22787604397.80,24916862554.20,100.00
159571,0,399019,0,20260318,1.5395,21981800.00,0.00,0.00,0.00,34775207.60,35017007.40,200.00
159572,0,399019,0,20260318,1.5281,263749100.00,-6000000.00,-8000000.00,-22000000.00,427189585.20,451769327.10,200.00
159573,0,399019,0,20260318,1.5350,95456200.00,0.00,0.00,-4000000.00,150629883.60,157836989.40,200.00
159575,0,399019,0,20260318,1.5002,13410400.00,0.00,0.00,0.00,20652016.00,20799530.40,200.00
159576,0,399330,0,20260318,1.5156,40509600.00,-3000000.00,-3000000.00,-6000000.00,66091082.40,69810909.60,150.00
159577,0,750108,12,20260317,1.3585,495665700.00,0.00,0.00,0.00,696410308.50,713758608.00,100.00
159578,0,399750,0,20260318,1.1895,25998800.00,0.00,0.00,-2000000.00,31328554.00,33878548.00,200.00
159581,0,000922,62,20260318,1.1020,1260225700.00,231000000.00,443000000.00,403000000.00,911206655.50,935233238.70,100.00
159582,0,931865,62,20260318,2.3683,153121600.00,-1500000.00,3000000.00,6000000.00,362093299.20,373983107.20,150.00
159583,0,931271,62,20260318,1.3609,1150592900.00,-126000000.00,64000000.00,66000000.00,1521230060.00,1488061458.80,200.00
159586,0,H30182,62,20260318,1.3392,289525900.00,-1500000.00,-1500000.00,-40500000.00,402488819.70,460386130.50,150.00
159587,0,399365,0,20260318,1.4745,97447000.00,5000000.00,9000000.00,43000000.00,,77586975.00,100.00
159588,0,399439,0,20260318,1.4064,1473284800.00,-48000000.00,-443000000.00,898000000.00,2765198966.40,773182771.20,100.00
159589,0,000922,62,20260318,1.1277,106590000.00,2000000.00,3000000.00,4000000.00,118506960.00,114490440.00,100.00
159590,0,H30202,62,20260318,1.1146,509361700.00,-5000000.00,-2500000.00,-77500000.00,588129093.30,688388774.10,250.00
159591,0,930050,62,20260318,1.3373,399905600.00,0.00,0.00,-48000000.00,537073220.80,601089315.20,150.00
159592,0,930050,62,20260318,1.3193,836310400.00,-2000000.00,-72000000.00,-100000000.00,1203511280.00,1241547590.40,200.00
159593,0,930050,62,20260318,1.3400,3531696000.00,-3000000.00,-70500000.00,-342000000.00,4848555816.00,5213994816.00,150.00
159595,0,930050,62,20260318,1.3384,1481113200.00,-40000000.00,-56000000.00,-169000000.00,2070491480.40,2214451914.40,100.00
159596,0,930050,62,20260318,0.6376,734683000.00,-60000000.00,-60000000.00,-117000000.00,508597120.00,546780486.00,300.00
159597,0,399667,0,20260318,2.1437,154652300.00,1800000.00,6000000.00,1800000.00,319453792.70,327562478.90,60.00
159599,0,H30007,62,20260318,2.1961,536822000.00,-6000000.00,7500000.00,13500000.00,1166096366.00,1210443786.00,150.00
159601,0,746059,12,20260318,1.0477,1697588000.00,0.00,-10400000.00,-49400000.00,1800219352.00,1832590412.00,260.00
159602,0,746059,12,20260318,1.0096,520542900.00,10000000.00,-6000000.00,-26000000.00,535494129.30,553101414.80,200.00
159603,0,931643,62,20260318,1.4409,2492071900.00,-2000000.00,-42000000.00,-126000000.00,3664267967.40,3796204255.00,200.00
159605,0,930604,62,20260317,0.9477,4719486100.00,0.00,5000000.00,215000000.00,4426902447.90,4450432266.80,100.00
159606,0,930939,62,20260318,1.2399,308222800.00,-1000000.00,-2000000.00,-9000000.00,402358971.60,411437971.60,100.00
159607,0,930604,62,20260317,0.9441,1182829100.00,2000000.00,17000000.00,76000000.00,1090050208.50,1090226663.50,100.00
159608,0,930632,62,20260318,1.1641,5080810000.00,-89600000.00,-525600000.00,790400000.00,7136959930.00,5380174140.00,80.00
159609,0,931151,62,20260318,0.6508,337903400.00,1000000.00,3000000.00,-51000000.00,228739022.20,250453789.60,100.00
159610,0,000905,1,20260318,1.1982,168568200.00,-4000000.00,-4000000.00,-16000000.00,213466863.40,227203454.20,100.00
159611,0,H30199,62,20260318,1.1406,5499162900.00,96800000.00,352800000.00,1690400000.00,6062415496.20,3976348467.60,80.00
159612,0,A_SPX,12,20260317,1.7170,444898600.00,0.00,0.00,0.00,811495046.40,837299165.20,100.00
159613,0,399994,0,20260318,1.0183,65590200.00,-1000000.00,1000000.00,2000000.00,67690529.60,67342021.80,100.00
159615,0,HZ5366,27,20260318,1.1048,550054800.00,0.00,2000000.00,43000000.00,597927786.80,596803499.60,100.00
159616,0,931778,62,20260318,0.9562,70561100.00,0.00,8000000.00,12000000.00,61872927.90,55105995.10,100.00
159617,0,931587,62,20260318,1.4529,29418300.00,0.00,2000000.00,0.00,40661338.90,43391992.50,100.00
159618,0,931151,62,20260318,0.8853,74131400.00,1000000.00,1000000.00,-6000000.00,68158464.80,70195106.40,100.00
159619,0,930608,62,20260318,1.0935,110981000.00,2000000.00,3000000.00,10000000.00,123746226.00,113805587.00,100.00
159620,0,931590,62,20260318,1.2415,29140900.00,0.00,0.00,-2000000.00,37562620.10,40171761.00,100.00
159621,0,721638,12,20260318,1.1599,14434700.00,0.00,0.00,0.00,16859729.60,16845294.90,300.00
159622,0,931409,62,20260318,1.0489,792603200.00,0.00,6000000.00,44000000.00,820427137.60,828703742.40,200.00
159623,0,931695,62,20260318,1.0393,3117271600.00,2000000.00,48000000.00,-26000000.00,3213527365.20,3281575550.40,100.00
159625,0,399438,0,20260318,1.3396,2249713700.00,-27600000.00,680000000.00,722800000.00,2167774619.70,1873523109.90,40.00
159627,0,000903,1,20260318,1.3147,15116700.00,-2000000.00,-2000000.00,-16000000.00,22730977.60,41478561.10,200.00
